key,rgb_path,depth_path,paired,rgb_shape,depth_shape,rgb_mtime,depth_mtime,mtime_delta_sec,note
0417,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0417.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0417.png,1,720x1280x3,720x1280,2026-04-16T09:58:34,2026-04-16T09:58:36,2.000,
0418,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0418.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0418.png,1,720x1280x3,720x1280,2026-04-16T09:58:44,2026-04-16T09:58:44,0.000,
0419,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0419.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0419.png,1,720x1280x3,720x1280,2026-04-16T09:58:50,2026-04-16T09:58:50,0.000,
0420,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0420.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0420.png,1,720x1280x3,720x1280,2026-04-16T09:59:02,2026-04-16T09:59:02,0.000,
0421,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0421.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0421.png,1,720x1280x3,720x1280,2026-04-16T09:59:04,2026-04-16T09:59:04,0.000,
0422,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0422.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0422.png,1,720x1280x3,720x1280,2026-04-16T09:59:16,2026-04-16T09:59:16,0.000,
0423,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0423.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0423.png,1,720x1280x3,720x1280,2026-04-16T09:59:18,2026-04-16T09:59:18,0.000,
0424,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0424.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0424.png,1,720x1280x3,720x1280,2026-04-16T09:59:28,2026-04-16T09:59:28,0.000,
0425,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0425.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0425.png,1,720x1280x3,720x1280,2026-04-16T09:59:28,2026-04-16T09:59:28,0.000,
0426,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0426.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0426.png,1,720x1280x3,720x1280,2026-04-16T09:59:32,2026-04-16T09:59:32,0.000,
0427,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0427.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0427.png,1,720x1280x3,720x1280,2026-04-16T09:59:32,2026-04-16T09:59:32,0.000,
0428,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0428.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0428.png,1,720x1280x3,720x1280,2026-04-16T09:59:38,2026-04-16T09:59:38,0.000,
0429,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0429.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0429.png,1,720x1280x3,720x1280,2026-04-16T09:59:40,2026-04-16T09:59:40,0.000,
0430,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0430.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0430.png,1,720x1280x3,720x1280,2026-04-16T09:59:46,2026-04-16T09:59:46,0.000,
0431,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0431.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0431.png,1,720x1280x3,720x1280,2026-04-16T09:59:46,2026-04-16T09:59:46,0.000,
0432,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0432.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0432.png,1,720x1280x3,720x1280,2026-04-16T09:59:54,2026-04-16T09:59:54,0.000,
0433,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0433.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0433.png,1,720x1280x3,720x1280,2026-04-16T09:59:54,2026-04-16T09:59:54,0.000,
0434,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0434.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0434.png,1,720x1280x3,720x1280,2026-04-16T10:00:02,2026-04-16T10:00:02,0.000,
0435,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0435.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0435.png,1,720x1280x3,720x1280,2026-04-16T10:00:04,2026-04-16T10:00:04,0.000,
0436,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0436.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0436.png,1,720x1280x3,720x1280,2026-04-16T10:00:10,2026-04-16T10:00:10,0.000,
0437,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0437.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0437.png,1,720x1280x3,720x1280,2026-04-16T10:00:10,2026-04-16T10:00:10,0.000,
0438,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0438.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0438.png,1,720x1280x3,720x1280,2026-04-16T10:00:20,2026-04-16T10:00:20,0.000,
0439,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0439.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0439.png,1,720x1280x3,720x1280,2026-04-16T10:00:22,2026-04-16T10:00:22,0.000,
0440,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0440.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0440.png,1,720x1280x3,720x1280,2026-04-16T10:00:22,2026-04-16T10:00:22,0.000,
0441,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0441.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0441.png,1,720x1280x3,720x1280,2026-04-16T10:00:38,2026-04-16T10:00:38,0.000,
0442,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0442.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0442.png,1,720x1280x3,720x1280,2026-04-16T10:00:38,2026-04-16T10:00:40,2.000,
0443,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0443.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0443.png,1,720x1280x3,720x1280,2026-04-16T10:00:40,2026-04-16T10:00:40,0.000,
0444,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0444.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0444.png,1,720x1280x3,720x1280,2026-04-16T10:00:44,2026-04-16T10:00:44,0.000,
0445,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0445.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0445.png,1,720x1280x3,720x1280,2026-04-16T10:00:52,2026-04-16T10:00:52,0.000,
0446,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0446.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0446.png,1,720x1280x3,720x1280,2026-04-16T10:00:52,2026-04-16T10:00:52,0.000,
0447,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0447.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0447.png,1,720x1280x3,720x1280,2026-04-16T10:01:06,2026-04-16T10:01:06,0.000,
0448,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0448.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0448.png,1,720x1280x3,720x1280,2026-04-16T10:01:10,2026-04-16T10:01:10,0.000,
0449,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0449.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0449.png,1,720x1280x3,720x1280,2026-04-16T10:01:18,2026-04-16T10:01:18,0.000,
0450,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0450.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0450.png,1,720x1280x3,720x1280,2026-04-16T10:01:18,2026-04-16T10:01:18,0.000,
0451,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0451.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0451.png,1,720x1280x3,720x1280,2026-04-16T10:01:28,2026-04-16T10:01:28,0.000,
0452,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0452.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0452.png,1,720x1280x3,720x1280,2026-04-16T10:01:30,2026-04-16T10:01:30,0.000,
0453,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0453.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0453.png,1,720x1280x3,720x1280,2026-04-16T10:01:40,2026-04-16T10:01:40,0.000,
0454,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0454.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0454.png,1,720x1280x3,720x1280,2026-04-16T10:01:40,2026-04-16T10:01:40,0.000,
0455,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0455.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0455.png,1,720x1280x3,720x1280,2026-04-16T10:01:46,2026-04-16T10:01:46,0.000,
0456,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0456.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0456.png,1,720x1280x3,720x1280,2026-04-16T10:01:48,2026-04-16T10:01:48,0.000,
0457,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0457.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0457.png,1,720x1280x3,720x1280,2026-04-16T10:02:02,2026-04-16T10:02:02,0.000,
0458,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0458.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0458.png,1,720x1280x3,720x1280,2026-04-16T10:02:02,2026-04-16T10:02:02,0.000,
0459,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0459.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0459.png,1,720x1280x3,720x1280,2026-04-16T10:02:02,2026-04-16T10:02:02,0.000,
0460,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0460.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0460.png,1,720x1280x3,720x1280,2026-04-16T10:02:10,2026-04-16T10:02:10,0.000,
0461,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0461.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0461.png,1,720x1280x3,720x1280,2026-04-16T10:02:12,2026-04-16T10:02:12,0.000,
0462,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0462.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0462.png,1,720x1280x3,720x1280,2026-04-16T10:02:20,2026-04-16T10:02:20,0.000,
0463,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0463.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0463.png,1,720x1280x3,720x1280,2026-04-16T10:02:20,2026-04-16T10:02:20,0.000,
0464,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0464.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0464.png,1,720x1280x3,720x1280,2026-04-16T10:02:26,2026-04-16T10:02:26,0.000,
0465,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0465.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0465.png,1,720x1280x3,720x1280,2026-04-16T10:02:26,2026-04-16T10:02:26,0.000,
0466,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0466.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0466.png,1,720x1280x3,720x1280,2026-04-16T10:02:38,2026-04-16T10:02:38,0.000,
0467,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0467.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0467.png,1,720x1280x3,720x1280,2026-04-16T10:02:38,2026-04-16T10:02:38,0.000,
0468,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0468.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0468.png,1,720x1280x3,720x1280,2026-04-16T10:02:38,2026-04-16T10:02:38,0.000,
0469,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0469.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0469.png,1,720x1280x3,720x1280,2026-04-16T10:02:46,2026-04-16T10:02:46,0.000,
0470,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0470.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0470.png,1,720x1280x3,720x1280,2026-04-16T10:02:48,2026-04-16T10:02:48,0.000,
0471,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0471.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0471.png,1,720x1280x3,720x1280,2026-04-16T10:03:02,2026-04-16T10:03:02,0.000,
0472,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0472.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0472.png,1,720x1280x3,720x1280,2026-04-16T10:03:08,2026-04-16T10:03:10,2.000,
0473,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0473.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0473.png,1,720x1280x3,720x1280,2026-04-16T10:03:12,2026-04-16T10:03:12,0.000,
0474,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0474.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0474.png,1,720x1280x3,720x1280,2026-04-16T10:03:14,2026-04-16T10:03:14,0.000,
0475,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0475.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0475.png,1,720x1280x3,720x1280,2026-04-16T10:03:20,2026-04-16T10:03:20,0.000,
0476,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0476.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0476.png,1,720x1280x3,720x1280,2026-04-16T10:03:26,2026-04-16T10:03:26,0.000,
0477,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0477.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0477.png,1,720x1280x3,720x1280,2026-04-16T10:03:38,2026-04-16T10:03:38,0.000,
0478,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0478.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0478.png,1,720x1280x3,720x1280,2026-04-16T10:03:38,2026-04-16T10:03:38,0.000,
0479,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0479.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0479.png,1,720x1280x3,720x1280,2026-04-16T10:03:44,2026-04-16T10:03:44,0.000,
0480,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0480.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0480.png,1,720x1280x3,720x1280,2026-04-16T10:03:44,2026-04-16T10:03:44,0.000,
0481,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0481.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0481.png,1,720x1280x3,720x1280,2026-04-16T10:03:58,2026-04-16T10:03:58,0.000,
0482,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0482.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0482.png,1,720x1280x3,720x1280,2026-04-16T10:03:58,2026-04-16T10:03:58,0.000,
0483,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0483.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0483.png,1,720x1280x3,720x1280,2026-04-16T10:04:16,2026-04-16T10:04:16,0.000,
0484,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0484.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0484.png,1,720x1280x3,720x1280,2026-04-16T10:04:16,2026-04-16T10:04:16,0.000,
0485,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0485.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0485.png,1,720x1280x3,720x1280,2026-04-16T10:04:24,2026-04-16T10:04:24,0.000,
0486,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0486.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0486.png,1,720x1280x3,720x1280,2026-04-16T10:04:24,2026-04-16T10:04:24,0.000,
0487,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0487.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0487.png,1,720x1280x3,720x1280,2026-04-16T10:04:36,2026-04-16T10:04:36,0.000,
0488,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0488.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0488.png,1,720x1280x3,720x1280,2026-04-16T10:04:38,2026-04-16T10:04:38,0.000,
0489,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0489.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0489.png,1,720x1280x3,720x1280,2026-04-16T10:04:40,2026-04-16T10:04:40,0.000,
0490,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0490.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0490.png,1,720x1280x3,720x1280,2026-04-16T10:04:40,2026-04-16T10:04:40,0.000,
0491,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0491.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0491.png,1,720x1280x3,720x1280,2026-04-16T10:04:46,2026-04-16T10:04:46,0.000,
0492,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0492.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0492.png,1,720x1280x3,720x1280,2026-04-16T10:04:48,2026-04-16T10:04:48,0.000,
0493,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0493.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0493.png,1,720x1280x3,720x1280,2026-04-16T10:05:14,2026-04-16T10:05:14,0.000,
0494,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0494.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0494.png,1,720x1280x3,720x1280,2026-04-16T10:05:16,2026-04-16T10:05:16,0.000,
0495,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0495.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0495.png,1,720x1280x3,720x1280,2026-04-16T10:05:20,2026-04-16T10:05:20,0.000,
0496,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0496.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0496.png,1,720x1280x3,720x1280,2026-04-16T10:05:20,2026-04-16T10:05:20,0.000,
0497,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0497.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0497.png,1,720x1280x3,720x1280,2026-04-16T10:05:28,2026-04-16T10:05:28,0.000,
0498,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0498.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0498.png,1,720x1280x3,720x1280,2026-04-16T10:05:28,2026-04-16T10:05:28,0.000,
0499,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0499.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0499.png,1,720x1280x3,720x1280,2026-04-16T10:05:28,2026-04-16T10:05:28,0.000,
0500,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0500.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0500.png,1,720x1280x3,720x1280,2026-04-16T10:06:22,2026-04-16T10:06:22,0.000,
0501,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0501.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0501.png,1,720x1280x3,720x1280,2026-04-16T10:06:22,2026-04-16T10:06:22,0.000,
0502,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0502.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0502.png,1,720x1280x3,720x1280,2026-04-16T10:06:34,2026-04-16T10:06:34,0.000,
0503,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0503.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0503.png,1,720x1280x3,720x1280,2026-04-16T10:06:38,2026-04-16T10:06:38,0.000,
0504,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0504.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0504.png,1,720x1280x3,720x1280,2026-04-16T10:06:38,2026-04-16T10:06:38,0.000,
0505,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0505.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0505.png,1,720x1280x3,720x1280,2026-04-16T10:06:52,2026-04-16T10:06:52,0.000,
0506,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0506.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0506.png,1,720x1280x3,720x1280,2026-04-16T10:06:54,2026-04-16T10:06:54,0.000,
0507,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0507.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0507.png,1,720x1280x3,720x1280,2026-04-16T10:07:02,2026-04-16T10:07:02,0.000,
0508,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0508.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0508.png,1,720x1280x3,720x1280,2026-04-16T10:07:02,2026-04-16T10:07:02,0.000,
0509,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0509.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0509.png,1,720x1280x3,720x1280,2026-04-16T10:07:08,2026-04-16T10:07:08,0.000,
0510,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0510.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0510.png,1,720x1280x3,720x1280,2026-04-16T10:07:08,2026-04-16T10:07:08,0.000,
0511,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0511.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0511.png,1,720x1280x3,720x1280,2026-04-16T10:07:18,2026-04-16T10:07:18,0.000,
0512,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0512.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0512.png,1,720x1280x3,720x1280,2026-04-16T10:07:18,2026-04-16T10:07:18,0.000,
0513,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0513.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0513.png,1,720x1280x3,720x1280,2026-04-16T10:07:24,2026-04-16T10:07:24,0.000,
0514,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0514.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0514.png,1,720x1280x3,720x1280,2026-04-16T10:07:24,2026-04-16T10:07:24,0.000,
0515,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0515.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0515.png,1,720x1280x3,720x1280,2026-04-16T10:07:30,2026-04-16T10:07:30,0.000,
0516,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0516.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0516.png,1,720x1280x3,720x1280,2026-04-16T10:07:32,2026-04-16T10:07:32,0.000,
0517,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0517.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0517.png,1,720x1280x3,720x1280,2026-04-16T10:07:32,2026-04-16T10:07:32,0.000,
0518,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0518.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0518.png,1,720x1280x3,720x1280,2026-04-16T10:07:42,2026-04-16T10:07:42,0.000,
0519,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0519.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0519.png,1,720x1280x3,720x1280,2026-04-16T10:07:42,2026-04-16T10:07:42,0.000,
